time_idx,timestamp,bus_id,route_no,stop_id,latitude,longitude,speed,distance_remaining,eta_minutes,active_buses_on_route,weather,day_of_week,time_sin,time_cos
8,2025-09-15T11:54:40.684Z,BUS101,14,68c7fc9096a1200ee2c79927,16.50398,80.73644,329.49344518334453,5271.8951229335125,0.2666666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:41.208Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53746,80.77205500000001,550.0931838353471,10451.770492871594,0.3166666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:41.732Z,BUS101,14,68c7fc9096a1200ee2c79927,16.502225,80.73395,329.4944153463673,4942.416230195509,0.25,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:42.257Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53642,80.76701,550.0946006451953,9901.702811613515,0.3,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:42.599Z,BUS101,14,68c7fc9096a1200ee2c79927,16.50047,80.73146,329.49538543698407,4612.935396117777,0.2333333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:43.281Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53538,80.761965,550.0960173661811,9351.632295225078,0.2833333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:43.604Z,BUS101,14,68c7fc9096a1200ee2c79927,16.498715,80.72897,329.496355455121,4283.452620916572,0.2166666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:44.148Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53434,80.75692000000001,550.0974339982322,8801.558943971715,0.2666666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:44.602Z,BUS101,14,68c7fc9096a1200ee2c79927,16.496959999999998,80.72648,329.49732540065946,3953.967904807914,0.2,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:44.889Z,BUS202,15,68c7fc9096a1200ee2c79930,16.4965,80.6581,17.791188263127438,355.8237652625488,0.3333333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:45.148Z,BUS302,16,68c7fc9096a1200ee2c79937,16.5333,80.751875,550.098850541256,8251.48275811884,0.25,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:45.157Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.499819,80.6729,81.02570540521907,1620.5141081043814,0.3333333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:45.605Z,BUS101,14,68c7fc9096a1200ee2c79927,16.495205,80.72399,329.49829527383423,3624.481248012176,0.1833333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:45.928Z,BUS202,15,68c7fc9096a1200ee2c79930,16.496660000000002,80.6581,17.791188263121203,338.0325769993029,0.3166666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:46.017Z,BUS301,16,68c7fc9096a1200ee2c79937,16.5385,80.7771,550.0917669364709,11001.835338729416,0.3333333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:46.150Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53226,80.74683,550.1002669954494,7701.403737936291,0.2333333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:46.157Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.49965305,80.67216,81.02573835935843,1539.4890288278102,0.3166666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:46.604Z,BUS101,14,68c7fc9096a1200ee2c79927,16.49345,80.72149999999999,329.49926507441427,3294.992650744143,0.1666666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:46.976Z,BUS202,15,68c7fc9096a1200ee2c79930,16.49682,80.6581,17.791188263136217,320.2413887364519,0.3,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:47.019Z,BUS301,16,68c7fc9096a1200ee2c79937,16.53746,80.77205500000001,550.0931838353471,10451.770492871594,0.3166666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:47.151Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53122,80.74178500000001,550.1016833607257,7151.321883689435,0.2166666666666667,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:47.157Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.4994871,80.67142,81.0257713131054,1458.463883635897,0.3,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:47.605Z,BUS101,14,68c7fc9096a1200ee2c79927,16.491695,80.71901,329.5002348026346,2965.502113223712,0.15,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:48.026Z,BUS301,16,68c7fc9096a1200ee2c79937,16.53642,80.76701,550.0946006451953,9901.702811613515,0.3,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:48.029Z,BUS202,15,68c7fc9096a1200ee2c79930,16.49698,80.6581,17.791188263129758,302.4502004732059,0.2833333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:48.152Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53018,80.73674,550.1030996369688,6601.2371956436255,0.2,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:48.159Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.49932115,80.67068,81.02580426661973,1377.4386725325355,0.2833333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:48.605Z,BUS101,14,68c7fc9096a1200ee2c79927,16.48994,80.71652,329.5012044583886,2636.009635667109,0.1333333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:48.893Z,BUS202,15,68c7fc9096a1200ee2c79930,16.49714,80.6581,17.7911882631225,284.65901220996,0.2666666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:49.104Z,BUS301,16,68c7fc9096a1200ee2c79937,16.53538,80.761965,550.0960173661811,9351.632295225078,0.2833333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:49.154Z,BUS302,16,68c7fc9096a1200ee2c79937,16.52914,80.731695,550.1045158244207,6051.149674068627,0.1833333333333333,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:49.157Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.4991552,80.66994,81.02583721973238,1296.413395515718,0.2666666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
8,2025-09-15T11:54:49.608Z,BUS101,14,68c7fc9096a1200ee2c79927,16.488184999999998,80.71403,329.5021740414747,2306.515218290323,0.1166666666666666,2,clear,1,-0.9876883405951375,-0.156434465040231
9,2025-09-15T11:56:23.996Z,BUS102,14,68c7fc9096a1200ee2c79927,16.511,80.7464,439.3194184081919,6589.791276122878,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:25.022Z,BUS102,14,68c7fc9096a1200ee2c79927,16.50866,80.74307999999999,439.3211436365247,6150.496010911345,0.2333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:25.745Z,BUS101,14,68c7fc9096a1200ee2c79927,16.511,80.7464,439.3194184081919,6589.791276122878,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:26.100Z,BUS102,14,68c7fc9096a1200ee2c79927,16.50632,80.73975999999999,439.3228686930231,5711.197293009301,0.2166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:26.746Z,BUS101,14,68c7fc9096a1200ee2c79927,16.50866,80.74307999999999,439.3211436365247,6150.496010911345,0.2333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:27.117Z,BUS102,14,68c7fc9096a1200ee2c79927,16.50398,80.73644,439.3245935777927,5271.8951229335125,0.2,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:27.125Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.499819,80.6729,108.03427387362542,1620.5141081043814,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:27.747Z,BUS101,14,68c7fc9096a1200ee2c79927,16.50632,80.73975999999999,439.3228686930231,5711.197293009301,0.2166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:28.145Z,BUS102,14,68c7fc9096a1200ee2c79927,16.50164,80.73312,439.3263182906428,4832.589501197071,0.1833333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:28.165Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.49959773333333,80.67191333333334,108.0343324586328,1512.480654420859,0.2333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:28.748Z,BUS101,14,68c7fc9096a1200ee2c79927,16.50398,80.73644,439.3245935777927,5271.8951229335125,0.2,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:29.001Z,BUS102,14,68c7fc9096a1200ee2c79927,16.499299999999998,80.7298,439.3280428316706,4393.280428316706,0.1666666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:29.216Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.499376466666664,80.67092666666666,108.03439104278556,1404.4470835562122,0.2166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:29.751Z,BUS101,14,68c7fc9096a1200ee2c79927,16.50164,80.73312,439.3263182906428,4832.589501197071,0.1833333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:29.999Z,BUS102,14,68c7fc9096a1200ee2c79927,16.496959999999998,80.72648,439.3297672008793,3953.967904807914,0.15,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:30.266Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.4991552,80.66994,108.03444962630984,1296.413395515718,0.2,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:30.302Z,BUS302,16,68c7fc9096a1200ee2c79937,16.5385,80.7771,733.4556892486278,11001.835338729416,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:30.791Z,BUS101,14,68c7fc9096a1200ee2c79927,16.499299999999998,80.7298,439.3280428316706,4393.280428316706,0.1666666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:31.004Z,BUS102,14,68c7fc9096a1200ee2c79927,16.494619999999998,80.72316,439.3314913982715,3514.651931186172,0.1333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:31.129Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.498933933333333,80.66895333333333,108.034508209087,1188.379590299957,0.1833333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:31.311Z,BUS302,16,68c7fc9096a1200ee2c79937,16.537113333333334,80.77037333333334,733.4582081535754,10268.414914150057,0.2333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:31.837Z,BUS101,14,68c7fc9096a1200ee2c79927,16.496959999999998,80.72648,439.3297672008793,3953.967904807914,0.15,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:32.003Z,BUS102,14,68c7fc9096a1200ee2c79927,16.49228,80.71984,439.3332154240562,3075.3325079683937,0.1166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:32.133Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.498712666666666,80.66796666666667,108.03456679112536,1080.3456679112537,0.1666666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:32.361Z,BUS302,16,68c7fc9096a1200ee2c79937,16.535726666666665,80.76364666666667,733.4607268476817,9534.989449019862,0.2166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:32.885Z,BUS101,14,68c7fc9096a1200ee2c79927,16.494619999999998,80.72316,439.3314913982715,3514.651931186172,0.1333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:33.001Z,BUS102,14,68c7fc9096a1200ee2c79927,16.48994,80.71652,439.33493927785145,2636.009635667109,0.1,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:33.132Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.4984914,80.66698,108.03462537226324,972.3116283503692,0.15,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:33.409Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53434,80.75692000000001,733.4632453309763,8801.558943971715,0.2,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:33.412Z,BUS301,16,68c7fc9096a1200ee2c79937,16.5385,80.7771,733.4556892486278,11001.835338729416,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:33.757Z,BUS101,14,68c7fc9096a1200ee2c79927,16.49228,80.71984,439.3332154240562,3075.3325079683937,0.1166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:34.136Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.49827013333333,80.66599333333333,108.0346839528112,864.2774716224897,0.1333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:34.457Z,BUS301,16,68c7fc9096a1200ee2c79937,16.537113333333334,80.77037333333334,733.4582081535754,10268.414914150057,0.2333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:34.461Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53295333333333,80.75019333333333,733.4657636033285,8068.123399636614,0.1833333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:34.751Z,BUS101,14,68c7fc9096a1200ee2c79927,16.48994,80.71652,439.33493927785145,2636.009635667109,0.1,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:35.134Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.498048866666668,80.66500666666667,108.03474253263788,756.2431977284652,0.1166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:35.307Z,BUS302,16,68c7fc9096a1200ee2c79937,16.531566666666667,80.74346666666666,733.468281665027,7334.68281665027,0.1666666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:35.507Z,BUS301,16,68c7fc9096a1200ee2c79937,16.535726666666665,80.76364666666667,733.4607268476817,9534.989449019862,0.2166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:36.136Z,BUS202,15,68c7fc9096a1200ee2c7992f,16.4978276,80.66402000000001,108.0348011117252,648.2088066703511,0.1,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:36.315Z,BUS302,16,68c7fc9096a1200ee2c79937,16.53018,80.73674,733.4707995159583,6601.2371956436255,0.15,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:36.531Z,BUS301,16,68c7fc9096a1200ee2c79937,16.53434,80.75692000000001,733.4632453309763,8801.558943971715,0.2,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:37.083Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.499819,80.6729,108.03427387362542,1620.5141081043814,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:37.309Z,BUS302,16,68c7fc9096a1200ee2c79937,16.528793333333333,80.73001333333333,733.4733171561304,5867.786537249043,0.1333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:37.395Z,BUS301,16,68c7fc9096a1200ee2c79937,16.53295333333333,80.75019333333333,733.4657636033285,8068.123399636614,0.1833333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:38.128Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.49959773333333,80.67191333333334,108.0343324586328,1512.480654420859,0.2333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:38.309Z,BUS302,16,68c7fc9096a1200ee2c79937,16.527406666666668,80.72328666666667,733.4758345855818,5134.3308420990725,0.1166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:38.397Z,BUS301,16,68c7fc9096a1200ee2c79937,16.531566666666667,80.74346666666666,733.468281665027,7334.68281665027,0.1666666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:39.174Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.499376466666664,80.67092666666666,108.03439104278556,1404.4470835562122,0.2166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:39.310Z,BUS302,16,68c7fc9096a1200ee2c79937,16.52602,80.71656,733.4783518043091,4400.870110825855,0.1,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:39.396Z,BUS301,16,68c7fc9096a1200ee2c79937,16.53018,80.73674,733.4707995159583,6601.2371956436255,0.15,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:40.013Z,BUS102,14,68c7fc9096a1200ee2c79928,16.4759,80.6966,71.83134931034807,1077.4702396552211,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:40.039Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.4991552,80.66994,108.03444962630984,1296.413395515718,0.2,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:40.400Z,BUS301,16,68c7fc9096a1200ee2c79937,16.528793333333333,80.73001333333333,733.4733171561304,5867.786537249043,0.1333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:41.013Z,BUS102,14,68c7fc9096a1200ee2c79928,16.47592,80.69727333333334,71.83134560692476,1005.6388384969466,0.2333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:41.041Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.498933933333333,80.66895333333333,108.034508209087,1188.379590299957,0.1833333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:41.399Z,BUS301,16,68c7fc9096a1200ee2c79937,16.527406666666668,80.72328666666667,733.4758345855818,5134.3308420990725,0.1166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:41.797Z,BUS101,14,68c7fc9096a1200ee2c79928,16.4759,80.6966,71.83134931034807,1077.4702396552211,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:42.014Z,BUS102,14,68c7fc9096a1200ee2c79928,16.475939999999998,80.69794666666667,71.83134190354177,933.8074447460432,0.2166666666666667,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:42.042Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.498712666666666,80.66796666666667,108.03456679112536,1080.3456679112537,0.1666666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:42.401Z,BUS301,16,68c7fc9096a1200ee2c79937,16.52602,80.71656,733.4783518043091,4400.870110825855,0.1,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:42.848Z,BUS101,14,68c7fc9096a1200ee2c79928,16.47592,80.69727333333334,71.83134560692476,1005.6388384969466,0.2333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:43.017Z,BUS102,14,68c7fc9096a1200ee2c79928,16.47596,80.69862,71.83133819997315,861.9760583996778,0.2,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:43.046Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.4984914,80.66698,108.03462537226324,972.3116283503692,0.15,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:43.143Z,BUS202,15,68c7fc9096a1200ee2c79930,16.4965,80.6581,23.721584350836583,355.8237652625488,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:43.895Z,BUS101,14,68c7fc9096a1200ee2c79928,16.475939999999998,80.69794666666667,71.83134190354177,933.8074447460432,0.2166666666666667,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:44.019Z,BUS102,14,68c7fc9096a1200ee2c79928,16.47598,80.69929333333333,71.83133449646482,790.144679461113,0.1833333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:44.045Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.49827013333333,80.66599333333333,108.0346839528112,864.2774716224897,0.1333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:44.142Z,BUS202,15,68c7fc9096a1200ee2c79930,16.496713333333336,80.6581,23.7215843508253,332.10218091155417,0.2333333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:44.763Z,BUS101,14,68c7fc9096a1200ee2c79928,16.47596,80.69862,71.83133819997315,861.9760583996778,0.2,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:45.023Z,BUS102,14,68c7fc9096a1200ee2c79928,16.476,80.69996666666667,71.83133079275159,718.3133079275159,0.1666666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:45.048Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.498048866666668,80.66500666666667,108.03474253263788,756.2431977284652,0.1166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:45.146Z,BUS202,15,68c7fc9096a1200ee2c79930,16.496926666666667,80.6581,23.72158435084266,308.3805965609546,0.2166666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:45.765Z,BUS101,14,68c7fc9096a1200ee2c79928,16.47598,80.69929333333333,71.83133449646482,790.144679461113,0.1833333333333333,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:46.022Z,BUS102,14,68c7fc9096a1200ee2c79928,16.47602,80.70064,71.83132708895664,646.4819438006098,0.15,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:46.048Z,BUS201,15,68c7fc9096a1200ee2c7992f,16.4978276,80.66402000000001,108.0348011117252,648.2088066703511,0.1,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:46.147Z,BUS202,15,68c7fc9096a1200ee2c79930,16.49714,80.6581,23.72158435083,284.65901220996,0.2,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:46.319Z,BUS302,16,68c7fc9096a1200ee2c79938,16.5177,80.6762,185.34805366984423,2780.220805047664,0.25,2,clear,1,-0.9890158633619168,-0.1478094111296104
10,2025-09-15T11:56:46.763Z,BUS101,14,68c7fc9096a1200ee2c79928,16.476,80.69996666666667,71.83133079275159,718.3133079275159,0.1666666666666666,2,clear,1,-0.9890158633619168,-0.1478094111296104
